entity_id,name,type,address,city,state,zip,source,ein
PPP-7682177705,ST JUDE CHURCH,nonprofit,590 POPLAR ST,ELYRIA,OH,44035-3951,ppp_150k_plus,
PPP-4792007109,THE CHURCH OF THE OPEN DOOR,nonprofit,43275 TELEGRAPH RD,ELYRIA,OH,44035-4613,ppp_150k_plus,
PPP-7576797209,ST. MARY CHURCH,nonprofit,320 LE AVE,ELYRIA,OH,44035-5733,ppp_150k_plus,
PPP-1093397303,ST ANTHONY CHURCH AKA ST ANTHONY OF PADUA,nonprofit,1305 E ERIE AVE,LORAIN,OH,44052-2226,ppp_150k_plus,
PPP-1985247201,ST GABRIEL CHURCH,nonprofit,9925 JOHNNYCAKE RIDGE RD,MENTOR,OH,44060,ppp_150k_plus,
PPP-1968707707,LAKE CATHOLIC HIGH SCHOOL,nonprofit,6733 REYNOLDS RD,MENTOR,OH,44060,ppp_150k_plus,
PPP-1259067201,ST HELENS CATHOLIC CHURCH US CONFERENCE,nonprofit,12060 Kinsman Rd,NEWBURY,OH,44065,ppp_150k_plus,
PPP-7635477709,ST BARNABAS CHURCH,nonprofit,9451 BRANDYWINE RD,NORTHFIELD,OH,44067-2484,ppp_150k_plus,
PPP-2180288206,WILLOUGHBY HILLS FRIENDS CHURCH,nonprofit,2846 SOM CENTER RD,WILLOUGHBY,OH,44094-8912,ppp_150k_plus,
PPP-4688737105,LUTHERAN METROPOLITAN MINISTRY,nonprofit,4515 SUPERIOR AVE,CLEVELAND,OH,44103-1215,ppp_150k_plus,
PPP-4953687105,THE CATHOLIC CEMETERIES ASSOCIATION OF THE DIOCESE OF CLEVEL,nonprofit,10000 Miles Ave,CLEVELAND,OH,44105-6130,ppp_150k_plus,
PPP-5590387103,THE OLIVET INSTITUTIONAL BAPTIST CHURCH,nonprofit,8712 Quincy Ave,CLEVELAND,OH,44106-3400,ppp_150k_plus,
PPP-3240347310,ST PAULS EPISCOPAL CHURCH,nonprofit,2747 FAIRMOUNT BLVD,CLEVELAND,OH,44106-3606,ppp_150k_plus,
PPP-5627597003,LAKEWOOD CATHOLIC ACADEMY,nonprofit,14808 LAKE AVE,LAKEWOOD,OH,44107-1352,ppp_150k_plus,
PPP-6442317107,ST. MARY BYZANTINE CATHOLIC CHURCH & SCHOOL,nonprofit,4600 State Road,CLEVELAND,OH,44109,ppp_150k_plus,
PPP-8013777008,ST. JEROME CHURCH,nonprofit,15000 LAKE SHORE BLVD,CLEVELAND,OH,44110-1227,ppp_150k_plus,
PPP-7773867706,ST IGNATIUS CHURCH,nonprofit,10205 LORAIN AVE,CLEVELAND,OH,44111-5435,ppp_150k_plus,
PPP-7543477701,WEST SIDE CATHOLIC CENTER,nonprofit,3135 LORAIN AVE,CLEVELAND,OH,44113-3407,ppp_150k_plus,
PPP-8027007001,UNITED CHURCH OF CHRIST CORNERSTONE FUND,nonprofit,700 PROSPECT AVE,CLEVELAND,OH,44115-1110,ppp_150k_plus,
PPP-7023007108,UNITED CHURCH INSURANCE ASSOCIATION,nonprofit,700 PROSPECT AVE E,CLEVELAND,OH,44115-1110,ppp_150k_plus,
PPP-1510227104,ST. CHRISTOPHER CHURCH,nonprofit,20141 DETROIT RD,ROCKY RIVER,OH,44116-2420,ppp_150k_plus,
PPP-7617607707,WEST SHORE UNITARIAN UNIVERSITY CHURCH,nonprofit,20401 HILLIARD BLVD,ROCKY RIVER,OH,44116-3506,ppp_150k_plus,
PPP-8405218402,WEST SHORE UNITARIAN UNIVERSITY CHURCH,nonprofit,20401 Hilliard Blvd 20401 Hilliard Blvd,Rocky River,OH,44116-3506,ppp_150k_plus,
PPP-9911027002,CLEVELAND LUTHERAN HIGH SCHOOL ASSOCIATION,nonprofit,3870 Linden Rd,ROCKY RIVER,OH,44116-4016,ppp_150k_plus,
PPP-4093057310,ROCKPORT UNITED METHODIST CHURCH,nonprofit,3301 Wooster Rd,ROCKY RIVER,OH,44116-4181,ppp_150k_plus,
PPP-5341607009,"NEW COMMUNITY BIBLE FELLOWSHIP, INC.",nonprofit,3557 Washington Blvd,CLEVELAND HEIGHTS,OH,44118-2609,ppp_150k_plus,
PPP-7736477109,CHURCH OF THE GESU,nonprofit,2470 MIRAMAR BLVD,UNIVERSITY HEIGHTS,OH,44118-3820,ppp_150k_plus,
PPP-4415517103,CHURCH OF SAVIOUR UNITED METHODIST,nonprofit,2537 lee rd,CLEVELAND,OH,44118-4136,ppp_150k_plus,
PPP-3006508504,FIRST BAPTIST CHURCH OF GREATER CLEVELAND,nonprofit,3630 Fairmount Blvd,Cleveland,OH,44118-4341,ppp_150k_plus,
PPP-9947197205,FIRST BAPTIST CHURCH OF GREATER CLEVELAND,nonprofit,3630 Fairmount Blvd,BEACHWOOD,OH,44122,ppp_150k_plus,
PPP-5576607101,"JOURNEY COMMUNITY CHURCH, INC.",nonprofit,21220 Lorain Rd,CLEVELAND,OH,44126-2121,ppp_150k_plus,
PPP-3729327103,MESSIAH EVANGELICAL LUTHERAN CONGREGATION,nonprofit,21485 Lorain Road,CLEVELAND,OH,44126-2124,ppp_150k_plus,
PPP-7556507707,THE WORD CHURCH,nonprofit,18909 S MILES RD,CLEVELAND,OH,44128-4254,ppp_150k_plus,
PPP-8068137001,PROVIDENCE BAPIST CHURCH,nonprofit,12712 kINSMAN rD,CLEVELAND,OH,44129,ppp_150k_plus,
PPP-1216577103,BETHANY EVANGELICAL LUTHERAN CHURCH,nonprofit,6041 Ridge Road,CLEVELAND,OH,44129-4471,ppp_150k_plus,
PPP-6916697707,ST BRIDGET CHURCH,nonprofit,5620 Hauserman Road,Parma,OH,44130,ppp_150k_plus,
PPP-7548007209,PARMA HEIGHTS BAPTIST CHURCH,nonprofit,8971 RIDGEWOOD DR,CLEVELAND,OH,44130-4122,ppp_150k_plus,
PPP-5959307004,GRACE CHRISTIAN & MISSIONARY ALLIANCE CHURCH,nonprofit,7393 PEARL RD,CLEVELAND,OH,44130-4808,ppp_150k_plus,
PPP-2406528504,BYZANTINE CATHOLIC DIOCESE OF PARMA,nonprofit,5000 Rockside Rd Ste 310,Independence,OH,44131-2141,ppp_150k_plus,
PPP-1185497110,ST ALBERT THE GREAT CHURCH,nonprofit,6667 Wallings,NORTH ROYALTON,OH,44133,ppp_150k_plus,
PPP-6525318305,ROYAL REDEEMER LUTHERAN CHURCH NORTH ROYALTON OHIO,nonprofit,11680 Royalton Rd,North Royalton,OH,44133-4461,ppp_150k_plus,
PPP-8196427010,ROYAL REDEEMER LUTHERAN CHURCH,nonprofit,11680 ROYALTON RD,NORTH ROYALTON,OH,44133-4461,ppp_150k_plus,
PPP-2752947105,ST MARY OF THE FALLS CHURCH,nonprofit,25615 BAGLEY RD,OLMSTED FALLS,OH,44138-1915,ppp_150k_plus,
PPP-3653057108,THE BAY PRESBYTERIAN CHURCH,nonprofit,25415 Lake Road,BAY VILLAGE,OH,44140-2624,ppp_150k_plus,
PPP-1938428603,SAINT PASCHAL BAYLON CATHOLIC SCHOOL,nonprofit,5384 Wilson Mills Rd,Highland Heights,OH,44143-3023,ppp_150k_plus,
PPP-6942237702,LUTHERAN HOME,nonprofit,2116 DOVER CENTER RD,WESTLAKE,OH,44145-3154,ppp_150k_plus,
PPP-1269677200,CHURCH OF THE ASSUMPTION,nonprofit,9183 Broadview Road,Broadview Heights,OH,44147,ppp_150k_plus,
PPP-9436297710,SAINT JOSEPH CHURCH,nonprofit,215 Falls Avenue,Cuyahoga Falls,OH,44221,ppp_150k_plus,
PPP-1075897307,REDEEMER LUTHERAN CHURCH,nonprofit,2141 5th st,CUYAHOGA FALLS,OH,44221-3213,ppp_150k_plus,
PPP-5773888404,REDEEMER EVANGELICAL LUTHERAN CONGREGATION,nonprofit,2141 5th St,Cuyahoga Falls,OH,44221-3213,ppp_150k_plus,
PPP-5024938605,SAINT JOSEPH CHURCH,nonprofit,215 Falls Ave,Cuyahoga Falls,OH,44221-3907,ppp_150k_plus,
PPP-2106527201,IMMACULATE HEART OF MARY CHURCH,nonprofit,1905 PORTAGE TRL,CUYAHOGA FALLS,OH,44223-1742,ppp_150k_plus,
PPP-2436027305,THE FIRST CONGREGATIONAL CHURCH OF HUDSON,nonprofit,47 Aurora St,Hudson,OH,44236-2902,ppp_150k_plus,
PPP-6632137102,SETON CATHOLIC SCHOOL OF HUDSON,nonprofit,6923 STOW RD,HUDSON,OH,44236-3240,ppp_150k_plus,
PPP-9791237708,ST PATRICKS CHURCH,nonprofit,3113 North Depeyster St,Kent,OH,44240,ppp_150k_plus,
PPP-9449487010,HEARTLAND COMMUNITY CHURCH,nonprofit,3400 WEYMOUTH RD,MEDINA,OH,44256-2091,ppp_150k_plus,
PPP-1660337108,ST. JOSEPH CHURCH,nonprofit,2643 Waterloo Road,Mogadore,OH,44260,ppp_150k_plus,
PPP-3646108402,ST JOSEPH CHURCH,nonprofit,2643 Waterloo Rd,Mogadore,OH,44260-9651,ppp_150k_plus,
PPP-2131677300,"APOSTOLIC CHRISTIAN HOME, INC.",nonprofit,10680 STEINER RD,RITTMAN,OH,44270-9518,ppp_150k_plus,
PPP-7018297109,ST MATTHEW CHURCH,nonprofit,2603 BENTON ST,AKRON,OH,44312-1630,ppp_150k_plus,
PPP-6713427707,MARANATHA BIBLE CHURCH,nonprofit,1424 KILLIAN RD,AKRON,OH,44312-4736,ppp_150k_plus,
PPP-7720397703,ST HILARY CATHOLIC CHURCH,nonprofit,2750 W MARKET ST,FAIRLAWN,OH,44333-4236,ppp_150k_plus,
PPP-3646417100,"THE OLD NORTH CHURCH OF CANFIELD, OHIO",nonprofit,7105 Herbert Rd,CANFIELD,OH,44406-8660,ppp_150k_plus,
PPP-2710637108,ST. ROSE CHURCH,nonprofit,48 East Main St,GIRARD,OH,44420-2601,ppp_150k_plus,
PPP-7498597103,ST. PAUL CATHOLIC CHURCH,nonprofit,935 E. State St.,SALEM,OH,44460,ppp_150k_plus,
PPP-6283897010,GREENFORD CHRISTIAN CHURCH,nonprofit,11767 Lisbon Rd,Salem,OH,44460-9323,ppp_150k_plus,
PPP-4160417203,BELIEVERS' CHRISTIAN FELLOWSHIP,nonprofit,2577 SCHENLEY AVE NE,WARREN,OH,44483-2507,ppp_150k_plus,
PPP-1315357102,"NORTH MAR CHRISTIAN MISSIONARY ALLIANCE CHURCH OF WARREN, OH",nonprofit,3855 East Market Street,WARREN,OH,44483-4705,ppp_150k_plus,
PPP-3584147106,JOHN F. KENNEDY CATHOLIC SCHOOL,nonprofit,2550 Central Parkway SE,WARREN,OH,44484,ppp_150k_plus,
PPP-2849678404,JOHN F. KENNEDY CATHOLIC SCHOOL,nonprofit,2550 Central Parkway Ave SE,Warren,OH,44484-5401,ppp_150k_plus,
PPP-5706577202,CATHOLIC CHARITIES REGIONAL AGENCY,nonprofit,319 W. Rayen AVE,Youngstown,OH,44502-1119,ppp_150k_plus,
PPP-7909357009,THE ROMAN CATHOLIC DIOCESE OF YOUNGSTOWN,nonprofit,144 West Wood St,YOUNGSTOWN,OH,44503-1081,ppp_150k_plus,
PPP-3046587101,ST. CHRISTINE CHURCH,nonprofit,3165 South Schenley Ave,YOUNGSTOWN,OH,44511-2814,ppp_150k_plus,
PPP-8457418405,HIGHWAY TABERNACLE CHURCH,nonprofit,3919 Southern Blvd,Youngstown,OH,44512-1238,ppp_150k_plus,
PPP-9663697701,HOLY FAMILY CHURCH,nonprofit,2729 CENTER RD,POLAND,OH,44514,ppp_150k_plus,
PPP-3802717110,"SHEPHERD OF THE VALLEY LUTHERAN RETIREMENT SERVICES, INC.",nonprofit,5525 Silica Rd.,YOUNGSTOWN,OH,44515-1002,ppp_150k_plus,
PPP-4782878006,REGINA COELI CHURCH AND SCHOOL,nonprofit,733 FERNWOOD BLVD,ALLIANCE,OH,44601-2730,ppp_150k_plus,
PPP-5320777102,DAMASCUS FRIENDS CHURCH,nonprofit,28857 WALNUT ST,DAMASCUS,OH,44619-2926,ppp_150k_plus,
PPP-3360018404,NEWPOINTE COMMUNITY CHURCH,nonprofit,3950 State Route 39 NW,Dover,OH,44622-7235,ppp_150k_plus,
PPP-5625277008,NEWPOINTE COMMUNITY CHURCH,nonprofit,3950 State Route 39 N.W.,DOVER,OH,44622-7235,ppp_150k_plus,
PPP-9967157103,ST. BARBARA CATHOLIC CHURCH AND SCHOOL,nonprofit,2813 Lincoln Way NW,MASSILLON,OH,44647,ppp_150k_plus,
PPP-6918768508,ST. BARBARA CATHOLIC CHURCH AND SCHOOL,nonprofit,2813 Lincoln Way NW,Massillon,OH,44647-5201,ppp_150k_plus,
PPP-1935497110,TUSCARAWAS COUNTY CENTRAL CATHOLIC HIGH SCHOOL,nonprofit,777 3RD ST NE,NEW PHILADELPHIA,OH,44663-1708,ppp_150k_plus,
PPP-4468778808,TUSCARAWAS COUNTY CENTRAL CATHOLIC HIGH SCHOOL,nonprofit,777 3rd St NE,New Philadelphia,OH,44663-2741,ppp_150k_plus,
PPP-8737887001,GRACE BRETHERN CHURCH OF WOOSTER,nonprofit,4599 BURBANK RD STE A,WOOSTER,OH,44691-9059,ppp_150k_plus,
PPP-2492797100,WOOSTER CHURCH OF THE NAZARENE,nonprofit,3100 OAK HILL RD,WOOSTER,OH,44691-9085,ppp_150k_plus,
PPP-9591547702,ST PETERS CHURCH,nonprofit,726 Cleveland Ave NW,Canton,OH,44702,ppp_150k_plus,
PPP-4290037107,CENTRAL CATHOLIC HIGH SCHOOL,nonprofit,4824 West Tuscarawas Street,CANTON,OH,44708,ppp_150k_plus,
PPP-2018467207,THE CANTON BAPTIST TEMPLE CO,nonprofit,515 WHIPPLE AVE NW,CANTON,OH,44708-3649,ppp_150k_plus,
PPP-2503507101,FIRST FRIENDS CHURCH OF CANTON OHIO,nonprofit,5455 MARKET AVE N,CANTON,OH,44714-1020,ppp_150k_plus,
PPP-7746307108,CHURCH OF THE LAKES,nonprofit,5944 FULTON DR NW,CANTON,OH,44718-1753,ppp_150k_plus,
PPP-4524397310,ST MICHAEL THE ARCHANGEL CHURCH,nonprofit,3430 SAINT MICHAELS BLVD NW,CANTON,OH,44718-3015,ppp_150k_plus,
PPP-2914047306,ST PAUL CATHOLIC CHURCH,nonprofit,241 S MAIN ST,NORTH CANTON,OH,44720,ppp_150k_plus,
PPP-9791657705,EAST OHIO CONFERENCE OF THE UNITED METHODIST CHURCH,nonprofit,8800 Cleveland Ave NW,North Canton,OH,44720,ppp_150k_plus,
PPP-9492008607,ST LUKE LUTHERAN COMMUNITY,nonprofit,220 Applegrove St NE 220 Applegrove St Ne,North Canton,OH,44720-1610,ppp_150k_plus,
PPP-6372967205,ST LUKE LUTHERAN COMMUNITY,nonprofit,220 APPLEGROVE ST NE,NORTH CANTON,OH,44720-1691,ppp_150k_plus,
PPP-5201087006,FAITH FAMILY CHURCH,nonprofit,8200 FREEDOM AVE NW,NORTH CANTON,OH,44720-6983,ppp_150k_plus,
PPP-7688947200,FIRST CHRISTIAN CHURCH,nonprofit,6900 MARKET AVE N,CANTON,OH,44721-2437,ppp_150k_plus,
PPP-4865427206,SAINT EDWARD CHURCH,nonprofit,501 Cottage St,Ashland,OH,44805-2125,ppp_150k_plus,
PPP-3748687210,THE TRINITY LUTHERAN CHURCH OF ASHLAND,nonprofit,508 CENTER ST,ASHLAND,OH,44805-3341,ppp_150k_plus,
PPP-2723697103,ST. PETER CATHOLIC CHURCH,nonprofit,430 MAIN ST,HURON,OH,44839-1651,ppp_150k_plus,
PPP-9988147001,NORWALK CATHOLIC SCHOOL,nonprofit,93 E MAIN ST,NORWALK,OH,44857-1715,ppp_150k_plus,
PPP-1269637101,SANDUSKY CENTRAL CATHOLIC SCHOOL,nonprofit,410 JEFFERSON ST,SANDUSKY,OH,44870-2427,ppp_150k_plus,
PPP-9360887005,MOST PURE HEART OF MARY CHURCH,nonprofit,29 WEST ST,SHELBY,OH,44875-1155,ppp_150k_plus,
PPP-5835187003,CALVERT CATHOLIC SCHOOLS,nonprofit,152 MADISON ST,TIFFIN,OH,44883-2825,ppp_150k_plus,
PPP-6601157007,FIRST ASSEMBLY OF GOD OF MANSFIELD OHIO,nonprofit,1000 McPherson St,MANSFIELD,OH,44903-7109,ppp_150k_plus,
PPP-6384138305,FIRST ASSEMBLY OF GOD OF MANSFIELD OH,nonprofit,1000 McPherson St,Mansfield,OH,44903-7145,ppp_150k_plus,
PPP-2223767202,CROSSROADS COMMUNITY CHURCH OF ONTARIO,nonprofit,1188 PARK AVE WEST,MANSFIELD,OH,44906-2812,ppp_150k_plus,
PPP-4729577102,WHITEWATER CROSSING CHRISTIAN CHURCH,nonprofit,5771 State Route 128,CLEVES,OH,45002-9520,ppp_150k_plus,
PPP-4386967109,"THE GRACE BAPTIST CHURCH OF MIDDLETOWN, OHIO",nonprofit,3023 North Union Rd,FRANKLIN,OH,45005,ppp_150k_plus,
PPP-4041407306,PRINCETON PIKE CHURCH OF GOD,nonprofit,6101 PRINCETON GLENDALE RD,LIBERTY TWP,OH,45011-1294,ppp_150k_plus,
PPP-1493327401,SAINT MAXIMILLIAN KOLBE ROMAN CATHOLIC CHURCH,nonprofit,5720 Hamilton Mason Rd.,LIBERTY TWP,OH,45011-1308,ppp_150k_plus,
PPP-8648137204,CENTER POINTE CHRISTIAN CHURCH,nonprofit,5962 HAMILTON MASON RD,LIBERTY TWP,OH,45011-8480,ppp_150k_plus,
PPP-1924547302,IMMANUEL EVANGELICAL LUTHERN CHURCH,nonprofit,1285 Main Street,HAMILTON,OH,45013-1695,ppp_150k_plus,
PPP-9024527003,CHURCH ON FIRE MINISTRIES,nonprofit,10544 HARRISON AVE,HARRISON,OH,45030-1944,ppp_150k_plus,
PPP-2688507107,LEBANON PRESBYTERIAN CHURCH,nonprofit,123 N East Street,LEBANON,OH,45036-1851,ppp_150k_plus,
PPP-8547227001,"CITYGATE CHURCH OF CINCINNATI, INC.",nonprofit,1004 COLUMBUS AVE,LEBANON,OH,45036-8330,ppp_150k_plus,
PPP-5962347104,RIVERS CROSSING COMMUNITY CHURCH,nonprofit,5937 Kings Island Dr,Mason,OH,45040,ppp_150k_plus,
PPP-6103337108,HOPE EVANGELICAL FREE CHURCH,nonprofit,4934 WESTERN ROW ROAD,MASON,OH,45040,ppp_150k_plus,
PPP-3858038505,CHRIST'S CHURCH,nonprofit,5165 Western Row Rd,Mason,OH,45040-3473,ppp_150k_plus,
PPP-7768867004,CHRIST'S CHURCH,nonprofit,5165 WESTERN ROW RD,MASON,OH,45040-3473,ppp_150k_plus,
PPP-4494987210,THE CHURCH OF GOD MIDDLETOWN,nonprofit,4419 Nelson Rd,Middletown,OH,45042,ppp_150k_plus,
PPP-7083077109,MOTHER TERESA CATHOLIC ELEMENTARY,nonprofit,7197 MOTHER TERESA LN,MIDDLETOWN,OH,45044-8867,ppp_150k_plus,
PPP-6862597705,LIBERTY HEIGHTS CHURCH INC,nonprofit,7904 PRINCETON RD,LIBERTY TWP,OH,45044-9413,ppp_150k_plus,
PPP-1357287103,FIRST UNITED METHODIST CHURCH BRIGHT BEGINNINGS CHRISTIAN PR,nonprofit,60 E NORTH ST,SPRINGBORO,OH,45066-1367,ppp_150k_plus,
PPP-3404127300,FREEDOM HOUSE CHURCH OF GOD,nonprofit,5346 TRENTON RD,TRENTON,OH,45067-9502,ppp_150k_plus,
PPP-6843797700,ST MARKS LUTHERAN SCHOOL,nonprofit,5849 BUCKWHEAT RD,MILFORD,OH,45150-2459,ppp_150k_plus,
PPP-7221578308,FORWARD MOVEMENT OF THE EPISCOPAL CHURCH,nonprofit,412 Sycamore St Fl 3,Cincinnati,OH,45202-4179,ppp_150k_plus,
PPP-6553817107,FORWARD MOVEMENT OF THE EPISCOPAL CHURCH,nonprofit,412 SYCAMORE ST,CINCINNATI,OH,45202-4179,ppp_150k_plus,
PPP-6218937100,THE EPISCOPAL SOCIETY OF CHRIST CHURCH,nonprofit,318 E. 4th Street,Cincinnati,OH,45202-4202,ppp_150k_plus,
PPP-3139728210,ST. LAWRENCE RC CHURCH,nonprofit,3680 WARSAW AVE,CINCINNATI,OH,45205-1759,ppp_150k_plus,
PPP-7273307706,KNOX PRESBYTERIAN CHURCH OF CINCINNATI,nonprofit,3400 MICHIGAN AVE,CINCINNATI,OH,45208,ppp_150k_plus,
PPP-7613867707,THE CHURCH OF THE REDEEMER,nonprofit,2944 ERIE AVE,CINCINNATI,OH,45208,ppp_150k_plus,
PPP-8797817200,ST MARY CHURCH,nonprofit,2853 ERIE AVE,CINCINNATI,OH,45208-2321,ppp_150k_plus,
PPP-7152377110,CROSSROADS COMMUNITY CHURCH INC,nonprofit,3500 MADISON RD,CINCINNATI,OH,45209-1120,ppp_150k_plus,
PPP-7298997100,"CITY GOSPEL MISSION OPERATIONS, LLC",nonprofit,1805 DALTON AVE,CINCINNATI,OH,45214-2055,ppp_150k_plus,
PPP-4712927104,CITY GOSPEL MISSION,nonprofit,1805 DALTON AVE,CINCINNATI,OH,45214-2055,ppp_150k_plus,
PPP-6277868502,LINCOLN HEIGHTS MISSIONARY BAPTIST CHURC,nonprofit,9991 Wayne Ave,Cincinnati,OH,45215-1407,ppp_150k_plus,
PPP-3063897407,LINCOLN HEIGHTS MISSIONARY BAPTIST CHURCH,nonprofit,9991 WAYNE AVE,CINCINNATI,OH,45215-1407,ppp_150k_plus,
PPP-4990368207,ST CLEMENT CHURCH,nonprofit,4536 VINE ST,CINCINNATI,OH,45217-1695,ppp_150k_plus,
PPP-1329807804,CORRYVILLE CATHOLIC CONSOLIDATED SCHOOL,nonprofit,108 Calhoun St,Cincinnati,OH,45219-1527,ppp_150k_plus,
PPP-8566427204,PEOPLES CHURCH CINCINNATI,nonprofit,220 WILLIAM HOWARD TAFT RD,CINCINNATI,OH,45219-2611,ppp_150k_plus,
PPP-2180287101,OUR LORD CHRIST THE KING CHURCH,nonprofit,3226 lindwood ave,CINCINNATI,OH,45226-1228,ppp_150k_plus,
PPP-6621337010,THE GOOD SHEPARD CATHOLIC MONTESSOURI,nonprofit,4460 Berwick St,CINCINNATI,OH,45227-3355,ppp_150k_plus,
PPP-6857597700,MT WASHINGTON PRESBYTERIAN CHURCH,nonprofit,6474 BEECHMONT AVE,CINCINNATI,OH,45230-2002,ppp_150k_plus,
PPP-2345867402,KENWOOD BAPTIST CHURCH OF CINCINNATI OHI,nonprofit,8341 KENWOOD RD,CINCINNATI,OH,45236,ppp_150k_plus,
PPP-6813427704,LUTHERAN CHURCH OF THE GOOD,nonprofit,7701 KENWOOD RD,CINCINNATI,OH,45236-2803,ppp_150k_plus,
PPP-2077687203,THE CALVARY PENTECOSTAL CHURCH,nonprofit,11970 Kenn Road,CINCINNATI,OH,45240-1314,ppp_150k_plus,
PPP-9735287108,DAYSPRING CHURCH OF GOD,nonprofit,1060 Smiley Ave,Cincinnati,OH,45240-1835,ppp_150k_plus,
PPP-3307947101,MT CARMEL BAPTIST CHURCH,nonprofit,8645 KENWOOD RD,CINCINNATI,OH,45242-7919,ppp_150k_plus,
PPP-8971057106,HORIZON COMMUNITY CHURCH,nonprofit,3950 NEWTOWN RD,CINCINNATI,OH,45244-0017,ppp_150k_plus,
PPP-8352838308,HORIZON COMMUNITY CHURCH,nonprofit,3950 Newtown Rd,Cincinnati,OH,45244-0017,ppp_150k_plus,
PPP-6803287706,SAINT VERONICA CHURCH,nonprofit,4473 MOUNT CARMEL TOBASCO RD,CINCINNATI,OH,45244-2225,ppp_150k_plus,
PPP-7250597306,OUR LADY OF THE VISITATION CHURCH,nonprofit,3172 South Rd,Cincinnati,OH,45248-2911,ppp_150k_plus,
PPP-4389127110,MONTGOMERY COMMUNITY BAPTIST CHURCH,nonprofit,11251 MONTGOMERY RD,CINCINNATI,OH,45249-2310,ppp_150k_plus,
PPP-9333577207,SALEM CHURCH OF GOD,nonprofit,6500 SOUTHWAY RD,CLAYTON,OH,45315-7938,ppp_150k_plus,
PPP-8180177002,SOUTHBROOK CHRISTIAN CHURCH,nonprofit,9095 WASHINGTON CHURCH RD,MIAMISBURG,OH,45342-4428,ppp_150k_plus,
PPP-4803578304,SOUTHBROOK CHRISTIAN CHURCH,nonprofit,9095 Washington Church Rd,Miamisburg,OH,45342-4428,ppp_150k_plus,
PPP-8441697102,PIQUA CATHOLIC SCHOOL,nonprofit,503 W North St.,PIQUA,OH,45356-2117,ppp_150k_plus,
PPP-7414477204,HOLY ANGELS CHURCH,nonprofit,324 S Ohio Ave.,SIDNEY,OH,45365-3012,ppp_150k_plus,
PPP-4459448409,GINGHAMSBURG UNITED METHODIST CHURCH,nonprofit,6759 COUNTY  S,TIPP CITY,OH,45371,ppp_150k_plus,
PPP-3022757208,GINGHAMSBURG UNITED METHODIST CHURCH,nonprofit,6759 COUNTY  S,TIPP CITY,OH,45371,ppp_150k_plus,
PPP-8148697702,ST. PATRICK CHURCH,nonprofit,409 MAIN ST E,TROY,OH,45373,ppp_150k_plus,
PPP-8999207203,ST. BRIGID CHURCH,nonprofit,258 Purcell Dr,XENIA,OH,45385-1214,ppp_150k_plus,
PPP-6721167309,"THE WESTMINSTER PRESBYTERIAN CHURCH OF DAYTON, OHIO-(P)",nonprofit,125 North Wilkinson Street,Dayton,OH,45402,ppp_150k_plus,
PPP-7295647802,CHURCH OF THE HOLY ANGELS,nonprofit,1322 BROWN ST,DAYTON,OH,45409-2605,ppp_150k_plus,
PPP-4572537102,CHRIST UNITED METHODIST CHURCH,nonprofit,3440 Shroyer Road,DAYTON,OH,45429-2612,ppp_150k_plus,
PPP-1436507204,CHURCH OF THE CROSS UNITED METHODIST,nonprofit,3121 WILMINGTON PIKE,DAYTON,OH,45429-4003,ppp_150k_plus,
PPP-9140978307,CHURCH OF THE CROSS UNITED METHODIST,nonprofit,3121 Wilmington Pike,Dayton,OH,45429-4003,ppp_150k_plus,
PPP-7147957102,VINEYARD CHRISTIAN FELLOWSHIP DAYTON,nonprofit,4051 Indian Ripple Road,DAYTON,OH,45440,ppp_150k_plus,
PPP-7089748400,VINEYARD CHRISTIAN FELLOWSHIP,nonprofit,4051 Indian Ripple Rd,Beavercreek,OH,45440-3232,ppp_150k_plus,
PPP-1904867100,FIRST BAPTIST CHURCH OF KETTERING,nonprofit,3939 SWIGART RD,Dayton,OH,45440-3588,ppp_150k_plus,
PPP-5904737105,"FAIRHAVEN CHURCH, THE CHRISTIAN AND MISSIONARY ALLIANCE, DAY",nonprofit,637 E WHIPP RD,DAYTON,OH,45459-2203,ppp_150k_plus,
PPP-7670977701,EPIPHANY LUTHERAN CHURCH,nonprofit,6430 FAR HILLS AVE,CENTERVILLE,OH,45459-2726,ppp_150k_plus,
PPP-6915267008,FIRST CHRISTIAN CHURCH,nonprofit,3638 MIDDLE URBANA RD,SPRINGFIELD,OH,45502-9200,ppp_150k_plus,
PPP-9070787306,THE SPRINGFIELD CATHOLIC CENTRAL FOUNDATION,nonprofit,1200 E HIGH ST,SPRINGFIELD,OH,45505-1124,ppp_150k_plus,
PPP-8186958400,SAINTS PETER AND PAUL CHURCH,nonprofit,227 S New York Ave,Wellston,OH,45692-1839,ppp_150k_plus,
PPP-6991027008,SAINTS PETER AND PAUL CHURCH,nonprofit,227 S New York Avenue,WELLSTON,OH,45692-1839,ppp_150k_plus,
PPP-6701117101,LIMA COMMUNITY CHURCH OF THE NAZARENE,nonprofit,2945 N. Cole St.,LIMA,OH,45801-1731,ppp_150k_plus,
PPP-6536088804,ST GERARD CHURCH,nonprofit,1307 N Main St,Lima,OH,45801-2818,ppp_150k_plus,
PPP-7006547006,ST GERARD CHURCH,nonprofit,1307 N Main,LIMA,OH,45801-2818,ppp_150k_plus,
PPP-5882507006,ST. ROSE CHURCH,nonprofit,222 S. WEST ST,LIMA,OH,45801-4842,ppp_150k_plus,
