CERSID,FACILITY_ID,BUSINESS_NAME,ADDRESS,CITY,ZIP,COUNTY,PERMITTING_AGENCY,LATITUDE,LONGITUDE,CALENVIROSCREEN4PERCENTILE,2022_ASSEMBLY_DISTRICT,2022_SENATE_DISTRICT,2022_CONGRESSIONAL_DISTRICT
10352866,FA0264750,CITY OF SJ-OAKMEAD PUMP STATION,4298 Renaissance Dr,SAN JOSE,95134,Santa Clara,Santa Clara County Environmental Health,37.4146,-121.9637,40-45%,26,10,17
10152323,FA0209289,SCVTA-CERONE DIVISION,3990 ZANKER RD,SAN JOSE,95134,Santa Clara,Santa Clara County Environmental Health,37.41799,-121.93887,40-45%,26,10,17
10158047,FA0250796,SJSU-Central Plant (4),1 WASHINGTON SQ,San Jose,95192,Santa Clara,Santa Clara County Environmental Health,37.31516,-121.91108,35-40%,26,15,18
10698013,FA0278646,EZ Trip #1277,44779 S LASSEN AVE,AVENAL,93204,Fresno,7000,36.0755,-120.1039,75-80%,27,14,13
10476613,FA0271401,Coalinga 76,25203 W Dorris Ave,Coalinga,93210,Fresno,7000,36.2535,-120.2507,75-80%,27,14,13
10458211,FA0286178,Buford Star Mart # 10,301 E Elm Ave,Coalinga,93210,Fresno,7000,36.1422,-120.3585,70-75%,27,14,13
10694917,FA0276282,COALINGA STATE HOSPITAL,24511 W JAYNE AVE,COALINGA,93210,Fresno,7000,36.139678,-120.36015,70-75%,27,14,13
10697821,FA0270616,HARRIS FARMS,23300 W Oakland Ave,Coalinga,93210,Fresno,7000,36.3429,-120.2148,75-80%,27,14,13
10697866,FA0271933,West Hills Oil-Harris Ranch,24505 W Dorris Ave,Coalinga,93210,Fresno,7000,36.2535,-120.2394,75-80%,27,14,13
10698499,FA0278815,JAYNE TRAVEL CENTER,41027 S GLENN AVE,COALINGA,93210,Fresno,7000,36.1373,-120.1653,75-80%,27,14,13
10705261,FA00001675,HARRIS RANCH*,24505 W DORRIS AVE,COALINGA,93210,Fresno,7000,36.2531,-120.2389,75-80%,27,14,13
10743739,FA0284926,ARCO AMPM COALINGA,25430 W Dorris Ave,Coalinga,93210,Fresno,7000,36.25384,-120.26587,75-80%,27,14,13
10629898,FA0269596,CDCR-PVSP COALINGA,24863 W Jayne Ave,Coalinga,93210,Fresno,7000,36.13734,-120.22036,75-80%,27,14,13
10698505,FA0170791,JAYNE VALERO,20033 SOMMERVILLE DR,COALINGA,93210,Fresno,7000,36.13656,-120.1650904,75-80%,27,14,13
10692796,FA0005145,CHASE VALERO TRS,25206 W DORRIS AVE,COALINGA,93210,Fresno,7000,36.2547659,-120.25042,75-80%,27,14,13
10704202,FA0274402,ZIPPY FOOD & GAS,600 E ELM AVE,COALINGA,93210,Fresno,7000,36.1452,-120.3546,80-85%,27,14,13
10704178,FA0278221,VALLEY FOOD MART,638 E POLK ST,COALINGA,93210,Fresno,7000,36.1363557,-120.3504698,80-85%,27,14,13
10694911,FA0268394,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVE,COALINGA,93210,Fresno,7000,36.1522891,-120.3402311,80-85%,27,14,13
10733902,FA0003991,Jiffy Food,702 E Elm Ave,Coalinga,93210,Fresno,7000,36.13816,-120.36174,70-75%,27,14,13
10697827,FA0273780,HARRIS FARMS AIR STRIP,24999 W OAKLAND AVE,COALINGA,93210,Fresno,7000,36.3388,-120.2468,75-80%,27,14,13
10480675,FA0272629,COALINGA CHEVRON ICE BUCKET,307 W Elm Ave,Coalinga,93210,Fresno,7000,36.1372,-120.3622,70-75%,27,14,13
10423678,FA00170396,California Highway Patrol 495 Coalinga Area,125 South Sixth Street,Coalinga,93210,Fresno,7000,36.1381,-120.3597,80-85%,27,14,13
10448776,FA0269277,CHEVRON STATION# 92133/1553,25032 W Dorris Ave,Coalinga,93210,Fresno,7000,36.2548,-120.249,75-80%,27,14,13
10174487,FA0004705,FASTRIP 8889/8890,296 E Elm Ave,Coalinga,93210,Fresno,7000,36.1413,-120.3582,70-75%,27,14,13
10174491,FA0272243,FASTRIP 9918,432 So Madera,KERMAN,93210,Fresno,7000,36.7291,-120.0597,85-90%,27,14,13
10458214,FA0169920,SPEEDO MART,36509 S Lassen Ave,Huron,93234,Fresno,7000,36.2033,-120.104,80-85%,27,14,13
10652746,FA0170144,"Dole Fresh Vegetables (Huron, CA)",16199 Ninth St,Huron,93234,Fresno,7000,36.2061,-120.08933,75-80%,27,14,13
10701196,FA0274022,PLAZA SOL CHEVRON,36700 S LASSEN AVE,HURON,93234,Fresno,7000,36.1989,-120.1028,75-80%,27,14,13
10708087,FA0269958,G&G Market,36459 S Lassen Ave,Huron,93234,Fresno,7000,36.20417,-120.10393,80-85%,27,14,13
10698589,FA0004251,JET STOP MARKET AND GAS STATION,17000 MYRTLE ST,HURON,93234,Fresno,7000,36.1999064,-120.104296,80-85%,27,14,13
10697398,FA0005358,GILL'S VALERO,2459 W TAHOE ST,CARUTHERS,93609,Fresno,7000,36.5399,-119.8356,80-85%,27,14,13
10703452,FA0278997,SUPER MART,2307 W TAHOE ST,CARUTHERS,93609,Fresno,7000,36.5421676,-119.8328319,80-85%,27,14,13
10692574,FA0270641,CARUTHERS PUBLIC WORKS YARD (FLEET TANKS),2544 W Mountain View Ave,Caruthers,93609,Fresno,7000,36.5475955,-119.8368909,80-85%,27,14,13
10695943,FA0279044,EL TORO LOCO MARKET,2388 W TAHOE ST,CARUTHERS,93609,Fresno,7000,36.5413725,-119.8346795,80-85%,27,14,13
10696003,FA0002171,ELKHORN AVENUE MARKET*,3126 W ELKHORN AVE,CARUTHERS,93609,Fresno,7000,36.4899297,-119.8479423,80-85%,27,14,13
10174441,FA0169776,Caruthers Food & Liquor,2290 W TAHOE AVE.,CARUTHERS,93609,Fresno,7000,36.5432,-119.8328,80-85%,27,14,13
10494835,FA0101183,Joes Food Mart,100 S Chowchowilla Blvd,Chowchilla,93610,Madera,Madera County Environmental Health,37.12506,-120.25662,70-75%,27,14,13
10594468,FA0100203,Jiffy Food Mart,1505 Robertson Blvd.,Chowchilla,93610,Madera,Madera County Environmental Health,37.1135,-120.2713,70-75%,27,14,13
10809415,FA0100184,RED TOP TRUCK STOP,22798 Road 4,Chowchilla,93610,Madera,Madera County Environmental Health,37.08186,-120.47408,80-85%,27,14,13
10425922,,GILL 76 & MINI MART,100 S CHOWCHILLA BLVD STE B,CHOWCHILLA,93610,Madera,Madera County Environmental Health,37.12506,-120.25662,70-75%,27,14,13
10407649,,7-ELEVEN INC. #37967,107 Robertson Blvd,Chowchilla,93610,Madera,Madera County Environmental Health,37.12315,-120.2591,70-75%,27,14,13
10425235,FA0100098,STAR FOOD MART,130 E ROBERTSON BLVD,CHOWCHILLA,93610,Madera,Madera County Environmental Health,37.12678,-120.25603,70-75%,27,14,13
10425412,FA0100169,S & K MINI MART,1104 ROBERTSON BLVD,CHOWCHILLA,93610,Madera,Madera County Environmental Health,37.11678,-120.26832,70-75%,27,14,13
10426039,,Fast N Esy #32 Corporation,105 N CHOWCHILLA BLVD,CHOWCHILLA,93610,Madera,Madera County Environmental Health,37.1255,-120.2572,70-75%,27,14,13
10426060,FA0101917,UNITED PARK INC.,18208 AVENUE 24,CHOWCHILLA,93610,Madera,Madera County Environmental Health,37.09756,-120.21767,80-85%,27,14,13
10425664,,CHOWCHILLA CHEVRON,240 E ROBERTSON BLVD,CHOWCHILLA,93610,Madera,Madera County Environmental Health,37.12616,-120.25583,70-75%,27,14,13
10155569,FA0100140,AT&T California - UG004,515 Kings Ave,Chowchilla,93610,Madera,Madera County Environmental Health,37.12132,-120.26381,70-75%,27,14,13
10425982,FA0101103,CDCR-VALLEY STATE PRISON,21633 AVENUE 24,CHOWCHILLA,93610-0099,Madera,Madera County Environmental Health,37.1051,-120.1581,75-80%,27,14,13
10491649,FA0001276,"Dos Palos Mart, LLC",2309 Blossom St,Dos Palos,93620,Merced,Merced County Environmental Health,36.9858,-120.6322,75-80%,27,14,13
10497508,FA0005598,Dos Palos Chevron,16150 Elgin Road,Dos Palos,93620,Merced,Merced County Environmental Health,37.0523,-120.6351,90-95%,27,14,13
10491472,FA0000634,Simple Simon Gas & Liquor,2102 Blossom St.,Dos Palos,93620,Merced,Merced County Environmental Health,36.9863,-120.6294,75-80%,27,14,13
10498348,FA0006613,Farmers Quick Stop,17017 N. Brannon Ave.,Dos Palos,93620,Merced,Merced County Environmental Health,36.9819,-120.5999,75-80%,27,14,13
10200097,FA0000938,Circle K Store #2705017,2549 Blossom St,Dos Palos,93620,Merced,Merced County Environmental Health,36.9857,-120.6352,75-80%,27,14,13
10476712,FA0286231,Westside 76,46370 W Panoche Rd,Firebaugh,93622,Fresno,7000,36.6386,-120.62721,80-85%,27,14,13
10696531,FA00170180,FIREBAUGH MART,1307 N ST,FIREBAUGH,93622,Fresno,7000,36.8561334,-120.4547618,90-95%,27,14,13
10917586,FA00271053,Las Deltas Grocery,36576 W Shaw Ave,Firebaugh,93622,Fresno,7000,36.80748,-120.4511,90-95%,27,14,13
10700884,FA00276043,PANOCHE MOBIL*,46365 PANOCHE RD,FIREBAUGH,93622,Fresno,7000,36.636793,-120.6260823,80-85%,27,14,13
10700890,FA0170610,Shell Management LLC,46331 W PANOCHE RD,FIREBAUGH,93622,Fresno,7000,36.6370352,-120.6254941,80-85%,27,14,13
10702774,FA00170174,SHOGY MARKET*,405 N ST,FIREBAUGH,93622,Fresno,7000,36.8653,-120.4643,90-95%,27,14,13
10782205,FA0284446,Panoche Valero,46310 W Panoche Rd,Firebaugh,93622,Fresno,7000,36.6382,-120.62627,80-85%,27,14,13
10704112,FA00005500,VALERO MINI MART,1186 N ST,FIREBAUGH,93622,Fresno,7000,36.8573363,-120.4569952,90-95%,27,14,13
10701814,FA0005435,RENO'S MEGA MART,1207 N ST,FIREBAUGH,93622,Fresno,7000,36.8572175,-120.4554983,90-95%,27,14,13
10491523,FA0000829,Firebaugh Travel Plaza,15838 Paul Negra Road,Firebaugh,93622,Merced,Merced County Environmental Health,36.8549,-120.7784,85-90%,27,14,13
10448779,FA00170609,CHEVRON STATION# 92316/1554,46330 W Panoche Rd,Firebaugh,93622,Fresno,7000,36.639,-120.6262,80-85%,27,14,13
10690492,FA0004564,5 STAR MARKET,23037 S FRESNO COALINGA RD,FIVE POINTS,93624,Fresno,7000,36.3999673,-120.1401545,80-85%,27,14,13
10697947,FA00268480,HELM MARKET & GAS,13900 S LASSEN AVE,HELM,93627,Fresno,7000,36.5320832,-120.0975061,80-85%,27,14,13
10452415,FA00282157,Walmart #5701 w/ Fueling Station,14061 W Whitesbridge Ave,Kerman,93630,Fresno,7000,36.7327,-120.0436,85-90%,27,14,13
10699051,FA0274563,KERMAN U SAVE MINI MART,240 S MADERA AVE,KERMAN,93630,Fresno,7000,36.732111,-120.05975,85-90%,27,14,13
10906177,FA00287601,Kerman Food Mart,14859 W Whitesbridge Ave,Kerman,93630,Fresno,7000,36.73458,-120.05746,85-90%,27,14,13
10703194,FA0274087,STAR-7 MARKET*,481 S MADERA AVE,KERMAN,93630,Fresno,7000,36.7278654,-120.0605979,75-80%,27,14,13
10699033,FA0169968,KERMAN CAR WASH INC,127 S MADERA AVE,KERMAN,93630,Fresno,7000,36.7341156,-120.0611981,75-80%,27,14,13
10407928,FA00170271,7-ELEVEN INC. #37960,15000 W Whitesbridge Ave,Kerman,93630,Fresno,7000,36.7353,-120.0607,75-80%,27,14,13
10494997,FA0002132,"Goodger Sinclair & Food Mart, Inc.",849 W. Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.05648,-120.86494,60-65%,27,14,13
10495345,FA0001911,Windecker Chevron,1164 Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.0572,-120.8404,95-100% (highest scores),27,14,13
10495153,FA0001762,Mercey Springs Shell,24729 S Mercey Springs Rd,Los Banos,93635,Merced,Merced County Environmental Health,36.9297,-120.8416,85-90%,27,14,13
10495636,FA0003137,"Windecker, Inc.",1080 H St,Los Banos,93635,Merced,Merced County Environmental Health,37.0587,-120.8396,95-100% (highest scores),27,14,13
10498060,FA0006154,Buy N Save Market,225 7th St.,Los Banos,93635,Merced,Merced County Environmental Health,37.0666,-120.8425,85-90%,27,14,13
10453057,FA0001921,Petroleum Distributor Inc DBA Los Banos Sinclair,1063 E Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.0566,-120.8408,60-65%,27,14,13
10639435,FA0001555,Los Banos Chevron,1009 Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.0566,-120.8423,60-65%,27,14,13
10974658,,Day and Night Markets #105,2510 E Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.0574,-120.8169,85-90%,27,14,13
10618210,FA0007957,Circle K Site #2706068,410 N Mercey Springs Rd,Los Banos,93635,Merced,Merced County Environmental Health,37.0742,-120.8343,85-90%,27,14,13
10887130,FA0009824,Arco AM/PM #83945,2027 E Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.05523,-120.8239,85-90%,27,14,13
10854685,FA0009372,7-ELEVEN INC. #38704,390 N Mercey Springs Rd,Los Banos,93635,Merced,Merced County Environmental Health,37.0732,-120.8344,85-90%,27,14,13
10783060,,Fresh Fill Ward,2270 E Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.05746,-120.81829,85-90%,27,14,13
10669411,FA0000805,A1 Step & Save,403 N Mercey Springs Rd,Los Banos,93635,Merced,Merced County Environmental Health,37.074,-120.8354,85-90%,27,14,13
10407760,,7-ELEVEN INC. #37971,140 W Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.0571,-120.8559,95-100% (highest scores),27,14,13
10454311,FA0007797,Los Banos ARCO AMPM 83466,1550 W Pacheco,Los Banos,93635,Merced,Merced County Environmental Health,37.0574,-120.8788,85-90%,27,14,13
10165909,FA0000582,7-ELEVEN INC. #22736,603 E. PACHECO BLVD.,Los Banos,93635,Merced,Merced County Environmental Health,37.0566,-120.8505,60-65%,27,14,13
10200013,,Circle K Store #2703614,403 Mercey Springs Rd,Los Banos,93635,Merced,Merced County Environmental Health,37.06374,-120.83529,95-100% (highest scores),27,14,13
10200091,,Circle K Store #2703621,1704 E Pacheco Blvd,Los Banos,93635,Merced,Merced County Environmental Health,37.0573,-120.82871,85-90%,27,14,13
10441366,FA0103496,ZIPPY MART #3,1221 W Yosemite Ave,Madera,93637,Madera,Madera County Environmental Health,36.95304,-120.07314,95-100% (highest scores),27,14,13
10407040,FA0101581,Pilot Travel Center #365,22717 Avenue 18 1/2,Madera,93637,Madera,Madera County Environmental Health,37.01979,-120.13326,75-80%,27,14,13
10896409,,E-Z Trip,1451 S Madera Ave,Madera,93637,Madera,Madera County Environmental Health,36.93879,-120.05518,95-100% (highest scores),27,14,13
10768426,10768426,United Pacific 0251,18463 Road 23,Madera,93637,Madera,Madera County Environmental Health,37.01691,-120.12944,75-80%,27,14,13
10779979,,Love's Travel Stop #736,3174 Avenue 17,Madera,93637,Madera,Madera County Environmental Health,36.9956,-120.0966,75-80%,27,14,13
10770430,,Six Star Food and Service,125 S Gateway Dr,Madera,93637,Madera,Madera County Environmental Health,36.96058,-120.05956,95-100% (highest scores),27,14,13
10425397,FA0100164,Golden Bear Gas,514 S GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.95633,-120.05579,95-100% (highest scores),27,14,13
10425298,,Gas N Grab,211 S MADERA AVE,MADERA,93637,Madera,Madera County Environmental Health,36.95445,-120.05577,95-100% (highest scores),27,14,13
10425331,FA0103010,VALERO AVE 16 EZ MART,2075 W Kennedy St,Madera,93637,Madera,Madera County Environmental Health,36.98188,-120.08709,75-80%,27,14,13
10425730,FA0100741,EZ MART #15,1211 W OLIVE AVE,MADERA,93637,Madera,Madera County Environmental Health,36.95284,-120.07219,95-100% (highest scores),27,14,13
10425892,FA0101114,FAST N ESY #10 CHEVRON,1801 W CLEVELAND,MADERA,93637,Madera,Madera County Environmental Health,36.97512,-120.07792,75-80%,27,14,13
10426072,FA0101982,ARCO AM/PM #82032,101 N GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.96164,-120.06052,95-100% (highest scores),27,14,13
10426081,FA0102001,MUSD TRANSPORTATION DEPT,1200 GILL AVE,MADERA,93637,Madera,Madera County Environmental Health,36.94639,-120.07131,95-100% (highest scores),27,14,13
10426153,FA0102445,LA PLAZA 24,900 S GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.95343,-120.05251,95-100% (highest scores),27,14,13
10423648,FA0100377,CA Highway Patrol Madera,3051 Airport Drive,Madera,93637,Madera,Madera County Environmental Health,36.99334,-120.10557,75-80%,27,14,13
10426033,FA0101808,THE LOCAL SHOPPE,1488 S MADERA AVE,MADERA,93637,Madera,Madera County Environmental Health,36.93878,-120.05666,95-100% (highest scores),27,14,13
10426201,FA0102587,STOP N GO CHEVRON,18555 PISTACHIO RD,MADERA,93637,Madera,Madera County Environmental Health,37.01926,-120.13159,75-80%,27,14,13
10425739,fa0100759,MONTY'S LIQUOR,3341 HOWARD RD,MADERA,93637,Madera,Madera County Environmental Health,36.95316,-120.10187,75-80%,27,14,13
10425448,FA0100182,BJ'S GAS & LIQUOR,225 N GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.96299,-120.06194,95-100% (highest scores),27,14,13
10425454,FA0100186,FARMERS MARKET,8104 ROAD 24,MADERA,93637,Madera,Madera County Environmental Health,36.86595,-120.11033,90-95%,27,14,13
10426018,FA0101757,MADERA MOBIL MART,1030 N GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.97424,-120.07484,90-95%,27,14,13
10425670,FA0100262,PARKWOOD MARKET INC.,12893 HIGHWAY 145,MADERA,93637,Madera,Madera County Environmental Health,36.93799,-120.05556,95-100% (highest scores),27,14,13
10425673,FA0100264,HARRY'S LIQUOR & GAS,500 N GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.96487,-120.06474,95-100% (highest scores),27,14,13
10425403,100166,BUGGY SHOWER CAR WASH,230 N GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.9623,-120.06224,95-100% (highest scores),27,14,13
10425718,FA1000654,Gateway Xpress,1040 S Gateway Dr,Madera,93637,Madera,Madera County Environmental Health,36.95254,-120.05132,95-100% (highest scores),27,14,13
10425688,FA0100369,SIX STAR CHEVRON,101 S GATEWAY DR,MADERA,93637,Madera,Madera County Environmental Health,36.96105,-120.06005,95-100% (highest scores),27,14,13
10425697,FA0100376,GMG FOOD STORE 101,755 MADERA AVE,MADERA,93637,Madera,Madera County Environmental Health,36.94577,-120.05557,95-100% (highest scores),27,14,13
10470886,FA0100170,Madtown Dino Mart,500 S B St,Madera,93638,Madera,Madera County Environmental Health,36.95956,-120.05231,95-100% (highest scores),27,14,13
10457011,,ARCO AM/PM # 83145,3455 N Goldenstate,MADERA,93638,Madera,Madera County Environmental Health,36.9971,-120.1057,75-80%,27,14,13
10426003,FA0101662,COUNTRY CLUB FOOD MART,17017 ROAD 26,MADERA,93638,Madera,Madera County Environmental Health,36.99659,-120.07391,75-80%,27,14,13
10425751,FA0100797,MEXICALI MARKET,1130 COUNTRY CLUB DR A,MADERA,93638,Madera,Madera County Environmental Health,36.97611,-120.07459,75-80%,27,14,13
10426006,,C & C FUEL COMPANY,1502 E YOSEMITE AVE,MADERA,93638,Madera,Madera County Environmental Health,36.97332,-120.04208,75-80%,27,14,13
10407973,,7-ELEVEN INC. #37968,16981 Road 26,Madera,93638,Madera,Madera County Environmental Health,36.99607,-120.07386,75-80%,27,14,13
10425823,FA0100939,TACKLE BOX,17170 ROAD 26,MADERA,93638,Madera,Madera County Environmental Health,36.99894,-120.075,75-80%,27,14,13
10426078,FA0102000,SIX STAR 76,1501 E YOSEMITE AVE,MADERA,93638,Madera,Madera County Environmental Health,36.97422,-120.04258,75-80%,27,14,13
10425607,FA0100202,1 Stop Liquor & Gas,408 E CLEVELAND AVE,MADERA,93638,Madera,Madera County Environmental Health,36.9744,-120.06294,90-95%,27,14,13
10425400,FA0100165,Bills quick stop inc,28742 AVENUE 13 1/2,MADERA,93638,Madera,Madera County Environmental Health,36.94529,-120.02316,75-80%,27,14,13
10418755,fa0100102,SBA LIQUOR AND GAS INC.,1030 N Lake St,Madera,93638,Madera,Madera County Environmental Health,36.97408,-120.05658,90-95%,27,14,13
10425406,FA0100167,P J EXPRESS MART,16988 ROAD 26,MADERA,93638,Madera,Madera County Environmental Health,36.99612,-120.07466,75-80%,27,14,13
10425457,FA0100187,FASTWAY MARKET INC,800 N D ST,MADERA,93638,Madera,Madera County Environmental Health,36.97041,-120.06355,90-95%,27,14,13
10155571,FA0100141,AT&T California - UG027,221 S E St,Madera,93638,Madera,Madera County Environmental Health,36.9604,-120.0576,95-100% (highest scores),27,14,13
10165811,,7-ELEVEN INC #17117,904 CLEVELAND ST,Madera,93638,Madera,Madera County Environmental Health,36.97408,-120.05594,90-95%,27,14,13
10478947,FA00272926,AT&T California - UG030,1658 7th St,Mendota,93640,Fresno,7000,36.754,-120.38169,80-85%,27,14,13
10700014,FA0273129,MENDOTA CHEVRON,218 OLLER ST,MENDOTA,93640,Fresno,7000,36.7595,-120.3858,80-85%,27,14,13
10700020,FA00000016,MENDOTA FOOD MART,918 OLLER ST,MENDOTA,93640,Fresno,7000,36.7526842,-120.3777458,80-85%,27,14,13
10708093,FA00170224,MEGAS I*,691 Oller St,Mendota,93640,Fresno,7000,36.75526,-120.37988,80-85%,27,14,13
10174625,FA0170226,7-ELEVEN INC. #37956,1267 Oller St,Mendota,93640,Fresno,7000,36.7496,-120.3732,80-85%,27,14,13
10174445,FA0269293,FASTRIP 3365,867 Oller St,Mendota,93640,Fresno,7000,36.7537,-120.3778,80-85%,27,14,13
10691719,FA0003799,BEE'S MARKET,6201 W BOWLES AVE,RAISIN CITY,93652,Fresno,7000,36.6009059,-119.9028714,85-90%,27,14,13
10805788,FA00004869,D's Mini Mart,22023 Colorado,San Joaquin,93660,Fresno,7000,36.60754,-120.18904,80-85%,27,14,13
10197121,FA00266450,Circle K Store #2703608,21998 Colorado Ave,San Joaquin,93660,Fresno,7000,36.6074,-120.1879,80-85%,27,14,13
10418710,FA0000876,JNS Market Liquor & Gas,8982 W M St,S Dos Palos,93665,Merced,Merced County Environmental Health,36.9648,-120.6535,75-80%,27,14,13
